item_id,annotator,sheet,row,field,value,raw
6cc4f28e462c829a,dumitru,Annotazione Dumitru Expert Opin,116,verdict,strawman,Strawman
6cc4f28e462c829a,eleni,new_expert_opinion,116,verdict,strawman,straw man
6cc4f28e462c829a,enrico,new_expert_opinion,116,scheme,expert_opinion,YES
6cc4f28e462c829a,enrico,new_expert_opinion,116,verdict,strawman,straw man
6cd1bbc92769446a,base,Annotazione Dumitru Analogy,93,starting_label,cherry_picking,cherry picking
6cd1bbc92769446a,dumitru,Annotazione Dumitru Analogy,93,CQ1,na,na
6cd1bbc92769446a,dumitru,Annotazione Dumitru Analogy,93,CQ1.1,na,na
6cd1bbc92769446a,dumitru,Annotazione Dumitru Analogy,93,CQ2,na,na
6cd1bbc92769446a,dumitru,Annotazione Dumitru Analogy,93,CQ3,na,na
6cd1bbc92769446a,dumitru,Annotazione Dumitru Analogy,93,CQ4,na,na
6cd1bbc92769446a,dumitru,Annotazione Dumitru Analogy,93,scheme,none,NO
6cd1bbc92769446a,eleni,new_analogy,93,verdict,cherry_picking,cherry picking
6cd1bbc92769446a,enrico,new_analogy,93,scheme,none,NO
6cd1bbc92769446a,enrico,new_analogy,93,verdict,cherry_picking,cherry picking
6d949919e5e188c1,enrico,Copia di hasty_generalization_E,47,scheme,none,none
6d949919e5e188c1,enrico,Copia di hasty_generalization_E,47,verdict,hasty_generalization,hasty generalization
6d949919e5e188c1,base,hasty_generalization,47,starting_label,hasty_generalization,hasty generalization
6d98a6845362e81b,enrico,ad hominem,55,scheme,ad_hominem,Ad Hominem
6d98a6845362e81b,enrico,ad hominem,55,verdict,ad_hominem_abusive,Abusive
6ecaa4492d97fa85,enrico,Copia di hasty_generalization_E,39,scheme,example,Example
6ecaa4492d97fa85,enrico,Copia di hasty_generalization_E,39,verdict,hasty_generalization,hasty generalization
6ecaa4492d97fa85,base,hasty_generalization,39,starting_label,hasty_generalization,hasty generalization
6f194f110c8cfd1a,base,Annotazione Dumitru Expert Opin,120,starting_label,strawman,straw man
6f194f110c8cfd1a,dumitru,Annotazione Dumitru Expert Opin,120,CQ1,yes,yes
6f194f110c8cfd1a,dumitru,Annotazione Dumitru Expert Opin,120,CQ2,no,no
6f194f110c8cfd1a,dumitru,Annotazione Dumitru Expert Opin,120,CQ3,no,no
6f194f110c8cfd1a,dumitru,Annotazione Dumitru Expert Opin,120,CQ3.1,yes,yes
6f194f110c8cfd1a,dumitru,Annotazione Dumitru Expert Opin,120,CQ4,yes,yes
6f194f110c8cfd1a,dumitru,Annotazione Dumitru Expert Opin,120,CQ4.1,yes,yes
6f194f110c8cfd1a,dumitru,Annotazione Dumitru Expert Opin,120,scheme,expert_opinion,YES
6f194f110c8cfd1a,dumitru,Annotazione Dumitru Expert Opin,120,uncertainty,CQ1:AMB;CQ2:AMB;CQ4.1:AMB,CQ1:AMB;CQ2:AMB;CQ4.1:AMB
6f194f110c8cfd1a,dumitru,Annotazione Dumitru Expert Opin,120,verdict,strawman,Strawman
6f194f110c8cfd1a,eleni,new_expert_opinion,120,verdict,strawman,straw man
6f194f110c8cfd1a,enrico,new_expert_opinion,120,scheme,none,NO
6f194f110c8cfd1a,enrico,new_expert_opinion,120,verdict,strawman,straw man
6fa43436de93ae76,base,Annotazione Dumitru Expert Opin,87,starting_label,irrelevant_authority,false authority
6fa43436de93ae76,dumitru,Annotazione Dumitru Expert Opin,87,CQ1,idk,idk
6fa43436de93ae76,dumitru,Annotazione Dumitru Expert Opin,87,CQ2,yes,yes
6fa43436de93ae76,dumitru,Annotazione Dumitru Expert Opin,87,CQ3,yes,yes
6fa43436de93ae76,dumitru,Annotazione Dumitru Expert Opin,87,CQ3.1,yes,yes
6fa43436de93ae76,dumitru,Annotazione Dumitru Expert Opin,87,CQ4,yes,yes
6fa43436de93ae76,dumitru,Annotazione Dumitru Expert Opin,87,CQ4.1,no,no
6fa43436de93ae76,dumitru,Annotazione Dumitru Expert Opin,87,note,l'identità e il dominio di S dipendono da un contesto assente dal testo.,l'identità e il dominio di S dipendono da un contesto assente dal testo.
6fa43436de93ae76,dumitru,Annotazione Dumitru Expert Opin,87,scheme,expert_opinion,YES
6fa43436de93ae76,dumitru,Annotazione Dumitru Expert Opin,87,verdict,idk,indeterminato
6fa43436de93ae76,eleni,new_expert_opinion,87,verdict,irrelevant_authority,false authority
6fa43436de93ae76,enrico,new_expert_opinion,87,scheme,expert_opinion,YES
6fa43436de93ae76,enrico,new_expert_opinion,87,verdict,irrelevant_authority,false authority
6faa731376fcbff2,enrico,ad hominem,5,scheme,ad_hominem,Ad Hominem
6faa731376fcbff2,enrico,ad hominem,5,verdict,poisoning_the_well,Poisoning the Well
6fb91cb4d62c140c,enrico,ad hominem,4,scheme,ad_hominem,Ad Hominem
6fb91cb4d62c140c,enrico,ad hominem,4,verdict,ad_hominem_tu_quoque,Tu Quoque
70696891b482eab2,enrico,Copia di cause_to_effect_Enrico,69,scheme,none,NO
70696891b482eab2,enrico,Copia di cause_to_effect_Enrico,69,verdict,false_cause,false causality
70696891b482eab2,base,cause_to_effect,69,starting_label,false_cause,false causality
71663118e8c33fbf,enrico,Copia di new_ad_populum_Enrico,90,comment,non c'è nessuna tesi,non c'è nessuna tesi
71663118e8c33fbf,enrico,Copia di new_ad_populum_Enrico,90,difficulty,3,3
71663118e8c33fbf,enrico,Copia di new_ad_populum_Enrico,90,scheme,idk,?
71663118e8c33fbf,enrico,Copia di new_ad_populum_Enrico,90,verdict,ad_populum,ad populum
71663118e8c33fbf,base,new_ad_populum,90,starting_label,ad_populum,ad populum
719252b57dca6de0,enrico,Copia di cause_to_effect_Enrico,10,difficulty,1,1
719252b57dca6de0,enrico,Copia di cause_to_effect_Enrico,10,scheme,cause_to_effect,Cause to effect
719252b57dca6de0,enrico,Copia di cause_to_effect_Enrico,10,verdict,good_argumentation,no fallacy
719252b57dca6de0,enrico,cause_to_effect,10,scheme,cause_to_effect,YES
71f774dfd2843adb,enrico,ad hominem,76,scheme,ad_hominem,Ad Hominem
71f774dfd2843adb,enrico,ad hominem,76,verdict,ad_hominem_circumstantial,Circumstantial
721cbb833b17c401,base,Annotazione Dumitru Expert Opin,104,starting_label,strawman,straw man
721cbb833b17c401,dumitru,Annotazione Dumitru Expert Opin,104,CQ1,yes,yes
721cbb833b17c401,dumitru,Annotazione Dumitru Expert Opin,104,CQ2,no,no
721cbb833b17c401,dumitru,Annotazione Dumitru Expert Opin,104,CQ3,no,no
721cbb833b17c401,dumitru,Annotazione Dumitru Expert Opin,104,CQ3.1,yes,yes
721cbb833b17c401,dumitru,Annotazione Dumitru Expert Opin,104,CQ4,no,no
721cbb833b17c401,dumitru,Annotazione Dumitru Expert Opin,104,CQ4.1,yes,yes
721cbb833b17c401,dumitru,Annotazione Dumitru Expert Opin,104,scheme,expert_opinion,YES
721cbb833b17c401,dumitru,Annotazione Dumitru Expert Opin,104,uncertainty,CQ1:SUBJ;CQ2:AMB,CQ1:SUBJ;CQ2:AMB
721cbb833b17c401,dumitru,Annotazione Dumitru Expert Opin,104,verdict,strawman,Strawman
721cbb833b17c401,eleni,new_expert_opinion,104,verdict,strawman,straw man
721cbb833b17c401,enrico,new_expert_opinion,104,comment,dichiarazione senza conclusione,dichiarazione senza conclusione
721cbb833b17c401,enrico,new_expert_opinion,104,scheme,expert_opinion,YES
721cbb833b17c401,enrico,new_expert_opinion,104,verdict,strawman,straw man
721cbb833b17c401,unknown,new_expert_opinion,104,doubt,x,x
726fc0dc6c7b74a1,enrico,Copia di example_final_Enrico,26,difficulty,3,3
726fc0dc6c7b74a1,enrico,Copia di example_final_Enrico,26,scheme,example,YES
726fc0dc6c7b74a1,enrico,Copia di example_final_Enrico,26,verdict,weak_analogy,Weak analogy
728ef9fb532df68f,enrico,Copia di new_ad_populum_Enrico,139,difficulty,4,4
728ef9fb532df68f,enrico,Copia di new_ad_populum_Enrico,139,scheme,idk,?
728ef9fb532df68f,enrico,Copia di new_ad_populum_Enrico,139,verdict,appeal_to_tradition,appeal to tradition
728ef9fb532df68f,base,new_ad_populum,139,starting_label,appeal_to_tradition,appeal to tradition
72e2e48beda30f6b,enrico,Copia di new_ad_populum_Enrico,33,difficulty,2,2
72e2e48beda30f6b,enrico,Copia di new_ad_populum_Enrico,33,scheme,popular_opinion,YES
72e2e48beda30f6b,enrico,Copia di new_ad_populum_Enrico,33,verdict,ad_populum,ad populum
72e2e48beda30f6b,enrico,new_ad_populum,33,scheme,popular_opinion,YES
73c05e299601dd47,enrico,Copia di hasty_generalization_E,19,scheme,none,none
73c05e299601dd47,enrico,Copia di hasty_generalization_E,19,verdict,hasty_generalization,hasty generalization
73c05e299601dd47,base,hasty_generalization,19,starting_label,hasty_generalization,hasty generalization
73dce316e02719e3,base,Slippery slope,82,starting_label,slippery_slope,slippery slope
7424f04767d8a7c3,enrico,Copia di new_ad_populum_Enrico,20,difficulty,2,2
7424f04767d8a7c3,enrico,Copia di new_ad_populum_Enrico,20,scheme,popular_opinion,YES
7424f04767d8a7c3,enrico,Copia di new_ad_populum_Enrico,20,verdict,ad_populum,ad populum
7424f04767d8a7c3,enrico,new_ad_populum,20,scheme,popular_opinion,YES
747427041250b7f0,dumitru,Annotazione Dumitru Analogy,55,CQ1,yes,yes
747427041250b7f0,dumitru,Annotazione Dumitru Analogy,55,CQ1.1,no,no
747427041250b7f0,dumitru,Annotazione Dumitru Analogy,55,CQ2,yes,yes
747427041250b7f0,dumitru,Annotazione Dumitru Analogy,55,CQ3,yes,yes
747427041250b7f0,dumitru,Annotazione Dumitru Analogy,55,CQ4,no,no
747427041250b7f0,dumitru,Annotazione Dumitru Analogy,55,scheme,analogy,YES
747427041250b7f0,dumitru,Annotazione Dumitru Analogy,55,uncertainty,CQ1:AMB,CQ1:AMB
747427041250b7f0,dumitru,Annotazione Dumitru Analogy,55,verdict,weak_analogy,Weak Analogy
747427041250b7f0,eleni,new_analogy,67,scheme,analogy,YES
747427041250b7f0,eleni,new_analogy,67,verdict,any_fallacy,YES
747427041250b7f0,enrico,new_analogy,67,comment,chiudere la casa non porta una violazione di privacy o libertà,chiudere la casa non porta una violazione di privacy o libertà
747427041250b7f0,enrico,new_analogy,67,scheme,analogy,YES
747427041250b7f0,enrico,new_analogy,67,verdict,weak_analogy,weak analogy
748ff3b541dae332,enrico,Copia di new_ad_populum_Enrico,58,comment,"ammissione di possibile errore, ma il fatto che tutti lo facciano non prova alcunché","ammissione di possibile errore, ma il fatto che tutti lo facciano non prova alcunché"
748ff3b541dae332,enrico,Copia di new_ad_populum_Enrico,58,difficulty,4,4
748ff3b541dae332,enrico,Copia di new_ad_populum_Enrico,58,scheme,popular_opinion,YES
748ff3b541dae332,enrico,Copia di new_ad_populum_Enrico,58,verdict,ad_populum,ad populum
748ff3b541dae332,enrico,new_ad_populum,58,scheme,popular_opinion,YES
74cd5204be4e2993,enrico,ad hominem,31,scheme,ad_hominem,Ad Hominem
74cd5204be4e2993,enrico,ad hominem,31,verdict,poisoning_the_well,Poisoning the Well
74fb573039aeaf58,enrico,Copia di cause_to_effect_Enrico,74,scheme,cause_to_effect,Cause to effect
74fb573039aeaf58,enrico,Copia di cause_to_effect_Enrico,74,verdict,post_hoc,post hoc
74fb573039aeaf58,base,cause_to_effect,74,starting_label,false_cause,false causality
74fe698264cfc153,base,Slippery slope,77,starting_label,slippery_slope,slippery slope
75511a9aebdfc9da,enrico,ad hominem,53,scheme,ad_hominem,Ad Hominem
75511a9aebdfc9da,enrico,ad hominem,53,verdict,ad_hominem_abusive,Abusive
75de21b074c9b79a,enrico,ad hominem,9,scheme,ad_hominem,Ad Hominem
75de21b074c9b79a,enrico,ad hominem,9,verdict,ad_hominem_abusive,Abusive
763eb769cb4e307b,enrico,ad hominem,68,scheme,ad_hominem,Ad Hominem
763eb769cb4e307b,enrico,ad hominem,68,verdict,ad_hominem_guilt_by_association,Guilt by Association
76b301ffee1e6283,base,Annotazione Dumitru Expert Opin,6,starting_label,appeal_to_authority,appeal to authority
76b301ffee1e6283,dumitru,Annotazione Dumitru Expert Opin,6,CQ1,yes,yes
76b301ffee1e6283,dumitru,Annotazione Dumitru Expert Opin,6,CQ2,idk,idk
76b301ffee1e6283,dumitru,Annotazione Dumitru Expert Opin,6,CQ3,yes,yes
76b301ffee1e6283,dumitru,Annotazione Dumitru Expert Opin,6,CQ3.1,yes,yes
76b301ffee1e6283,dumitru,Annotazione Dumitru Expert Opin,6,CQ4,yes,yes
76b301ffee1e6283,dumitru,Annotazione Dumitru Expert Opin,6,CQ4.1,no,no
76b301ffee1e6283,dumitru,Annotazione Dumitru Expert Opin,6,note,A non è esplicita,A non è esplicita
76b301ffee1e6283,dumitru,Annotazione Dumitru Expert Opin,6,scheme,expert_opinion,YES
76b301ffee1e6283,dumitru,Annotazione Dumitru Expert Opin,6,uncertainty,CQ1:AMB,CQ1:AMB
76b301ffee1e6283,dumitru,Annotazione Dumitru Expert Opin,6,verdict,idk,indeterminato
76b301ffee1e6283,eleni,new_expert_opinion,6,verdict,appeal_to_authority,appeal to authority
76b301ffee1e6283,enrico,new_expert_opinion,6,comment,GOOD ARG?,GOOD ARG?
76b301ffee1e6283,enrico,new_expert_opinion,6,scheme,none,NO
76b301ffee1e6283,enrico,new_expert_opinion,6,verdict,appeal_to_authority,appeal to authority
76b301ffee1e6283,unknown,new_expert_opinion,6,doubt,s,s
76bba823c20db0dd,enrico,Copia di example_final_Enrico,44,difficulty,2,2
76bba823c20db0dd,enrico,Copia di example_final_Enrico,44,scheme,example,YES
76bba823c20db0dd,enrico,Copia di example_final_Enrico,44,verdict,cherry_picking,Cherry picking
77efcc8b61d3fd3b,enrico,Copia di new_ad_populum_Enrico,104,difficulty,2,2
77efcc8b61d3fd3b,enrico,Copia di new_ad_populum_Enrico,104,scheme,popular_opinion,YES
77efcc8b61d3fd3b,enrico,Copia di new_ad_populum_Enrico,104,verdict,ad_populum,ad populum
77efcc8b61d3fd3b,base,new_ad_populum,104,starting_label,ad_populum,ad populum
7818ac595e113b52,enrico,ad hominem,92,scheme,ad_hominem,Ad Hominem
7818ac595e113b52,enrico,ad hominem,92,verdict,poisoning_the_well,Poisoning the Well
785b9f73ff215102,enrico,ad hominem,81,scheme,ad_hominem,Ad Hominem
785b9f73ff215102,enrico,ad hominem,81,verdict,ad_hominem_guilt_by_association,Guilt by Association
7889ff5843deedd7,base,Slippery slope,7,starting_label,slippery_slope,slippery slope
78adfea23273bc01,enrico,Copia di new_ad_populum_Enrico,59,difficulty,1,1
78adfea23273bc01,enrico,Copia di new_ad_populum_Enrico,59,scheme,popular_opinion,YES
78adfea23273bc01,enrico,Copia di new_ad_populum_Enrico,59,verdict,ad_populum,ad populum
78adfea23273bc01,enrico,new_ad_populum,59,scheme,popular_opinion,YES
78da367b4dda2164,enrico,ad hominem,42,scheme,ad_hominem,Ad Hominem
78da367b4dda2164,enrico,ad hominem,42,verdict,ad_hominem_abusive,Abusive
78ea2b30ba96571c,base,Slippery slope,9,starting_label,slippery_slope,slippery slope
7a40876b50823239,dumitru,Annotazione Dumitru Analogy,21,CQ1,yes,yes
7a40876b50823239,dumitru,Annotazione Dumitru Analogy,21,CQ1.1,no,no
7a40876b50823239,dumitru,Annotazione Dumitru Analogy,21,CQ2,yes,yes
7a40876b50823239,dumitru,Annotazione Dumitru Analogy,21,CQ3,yes,yes
7a40876b50823239,dumitru,Annotazione Dumitru Analogy,21,CQ4,yes,yes
7a40876b50823239,dumitru,Annotazione Dumitru Analogy,21,scheme,analogy,YES
7a40876b50823239,dumitru,Annotazione Dumitru Analogy,21,uncertainty,CQ1:SUBJ;CQ4:DIFF,CQ1:SUBJ;CQ4:DIFF
7a40876b50823239,dumitru,Annotazione Dumitru Analogy,21,verdict,weak_analogy,Weak Analogy
7a40876b50823239,eleni,new_analogy,21,comment,ONLY for this reason,ONLY for this reason
7a40876b50823239,eleni,new_analogy,21,scheme,analogy,YES
7a40876b50823239,eleni,new_analogy,21,verdict,good_argumentation,NO
7a40876b50823239,enrico,new_analogy,21,scheme,analogy,YES
7a40876b50823239,enrico,new_analogy,21,verdict,good_argumentation,no
7ad1b2c593c72fea,enrico,ad hominem,65,scheme,ad_hominem,Ad Hominem
7ad1b2c593c72fea,enrico,ad hominem,65,verdict,ad_hominem_tu_quoque,Tu Quoque
7af7ab1f0907cdee,enrico,Copia di new_ad_populum_Enrico,35,difficulty,2,2
7af7ab1f0907cdee,enrico,Copia di new_ad_populum_Enrico,35,scheme,popular_opinion,YES
7af7ab1f0907cdee,enrico,Copia di new_ad_populum_Enrico,35,verdict,ad_populum,ad populum
7af7ab1f0907cdee,enrico,new_ad_populum,35,scheme,popular_opinion,YES
7b51c61ab2d59c16,enrico,Copia di new_ad_populum_Enrico,108,difficulty,1,1
7b51c61ab2d59c16,enrico,Copia di new_ad_populum_Enrico,108,scheme,popular_opinion,YES
7b51c61ab2d59c16,enrico,Copia di new_ad_populum_Enrico,108,verdict,ad_populum,ad populum
7b51c61ab2d59c16,base,new_ad_populum,108,starting_label,ad_populum,ad populum
7bc11f1cd039ea78,base,Annotazione Dumitru Expert Opin,47,starting_label,appeal_to_authority,appeal to authority
7bc11f1cd039ea78,dumitru,Annotazione Dumitru Expert Opin,47,CQ1,yes,yes
7bc11f1cd039ea78,dumitru,Annotazione Dumitru Expert Opin,47,CQ2,yes,yes
7bc11f1cd039ea78,dumitru,Annotazione Dumitru Expert Opin,47,CQ3,yes,yes
7bc11f1cd039ea78,dumitru,Annotazione Dumitru Expert Opin,47,CQ3.1,yes,yes
7bc11f1cd039ea78,dumitru,Annotazione Dumitru Expert Opin,47,CQ4,no,no
7bc11f1cd039ea78,dumitru,Annotazione Dumitru Expert Opin,47,CQ4.1,yes,yes
7bc11f1cd039ea78,dumitru,Annotazione Dumitru Expert Opin,47,scheme,expert_opinion,YES
7bc11f1cd039ea78,dumitru,Annotazione Dumitru Expert Opin,47,uncertainty,CQ2:AMB,CQ2:AMB
7bc11f1cd039ea78,dumitru,Annotazione Dumitru Expert Opin,47,verdict,appeal_to_authority,Appeal to Authority
7bc11f1cd039ea78,eleni,new_expert_opinion,47,verdict,appeal_to_authority,appeal to authority
7bc11f1cd039ea78,enrico,new_expert_opinion,47,scheme,none,NO
7bc11f1cd039ea78,enrico,new_expert_opinion,47,verdict,appeal_to_authority,appeal to authority
7be5f42de57ed6a6,base,Slippery slope,29,starting_label,slippery_slope,slippery slope
7bf82c8cc1403e2e,enrico,ad hominem,41,scheme,ad_hominem,Ad Hominem
7bf82c8cc1403e2e,enrico,ad hominem,41,verdict,ad_hominem_abusive,Abusive
7c6d573b89c5dcaf,base,Slippery slope,73,starting_label,slippery_slope,slippery slope
7c92b76b16d4ca82,dumitru,Annotazione Dumitru Expert Opin,56,CQ1,yes,yes
7c92b76b16d4ca82,dumitru,Annotazione Dumitru Expert Opin,56,CQ2,no,no
7c92b76b16d4ca82,dumitru,Annotazione Dumitru Expert Opin,56,CQ3,yes,yes
7c92b76b16d4ca82,dumitru,Annotazione Dumitru Expert Opin,56,CQ3.1,yes,yes
7c92b76b16d4ca82,dumitru,Annotazione Dumitru Expert Opin,56,CQ4,yes,yes
7c92b76b16d4ca82,dumitru,Annotazione Dumitru Expert Opin,56,CQ4.1,no,no
7c92b76b16d4ca82,dumitru,Annotazione Dumitru Expert Opin,56,scheme,expert_opinion,YES
7c92b76b16d4ca82,dumitru,Annotazione Dumitru Expert Opin,56,uncertainty,CQ1:AMB;CQ4:AMB;CQ4.1:SUBJ,CQ1:AMB;CQ4:AMB;CQ4.1:SUBJ
7c92b76b16d4ca82,dumitru,Annotazione Dumitru Expert Opin,56,verdict,non_sequitur,Non Sequitur
7c92b76b16d4ca82,eleni,new_expert_opinion,56,scheme,expert_opinion,YES
7c92b76b16d4ca82,eleni,new_expert_opinion,56,verdict,good_argumentation,NO
7c92b76b16d4ca82,enrico,new_expert_opinion,56,scheme,expert_opinion,YES
7c92b76b16d4ca82,enrico,new_expert_opinion,56,verdict,good_argumentation,no
7ca41fd1478d0526,base,Annotazione Dumitru Expert Opin,98,starting_label,appeal_to_authority,appeal to authority
7ca41fd1478d0526,dumitru,Annotazione Dumitru Expert Opin,98,CQ1,no,no
7ca41fd1478d0526,dumitru,Annotazione Dumitru Expert Opin,98,CQ2,yes,yes
7ca41fd1478d0526,dumitru,Annotazione Dumitru Expert Opin,98,CQ3,yes,yes
7ca41fd1478d0526,dumitru,Annotazione Dumitru Expert Opin,98,CQ3.1,yes,yes
7ca41fd1478d0526,dumitru,Annotazione Dumitru Expert Opin,98,CQ4,no,no
7ca41fd1478d0526,dumitru,Annotazione Dumitru Expert Opin,98,CQ4.1,yes,yes
7ca41fd1478d0526,dumitru,Annotazione Dumitru Expert Opin,98,scheme,expert_opinion,YES
7ca41fd1478d0526,dumitru,Annotazione Dumitru Expert Opin,98,uncertainty,CQ1:AMB,CQ1:AMB
7ca41fd1478d0526,dumitru,Annotazione Dumitru Expert Opin,98,verdict,irrelevant_authority,Irrelevant Authority
7ca41fd1478d0526,eleni,new_expert_opinion,98,verdict,appeal_to_authority,appeal to authority
7ca41fd1478d0526,enrico,new_expert_opinion,98,scheme,expert_opinion,YES
7ca41fd1478d0526,enrico,new_expert_opinion,98,verdict,appeal_to_authority,appeal to authority
7d4be8287a32e8c8,enrico,ad hominem,19,scheme,ad_hominem,Ad Hominem
7d4be8287a32e8c8,enrico,ad hominem,19,verdict,poisoning_the_well,Poisoning the Well
7da1bb9ac5e6d802,enrico,Copia di new_ad_populum_Enrico,8,comment,non capisco,non capisco
7da1bb9ac5e6d802,enrico,Copia di new_ad_populum_Enrico,8,difficulty,5,5
7da1bb9ac5e6d802,enrico,Copia di new_ad_populum_Enrico,8,scheme,popular_opinion,YES
7da1bb9ac5e6d802,enrico,Copia di new_ad_populum_Enrico,8,verdict,idk,?
7da1bb9ac5e6d802,enrico,new_ad_populum,8,scheme,popular_opinion,YES
7dbb54e1e697d868,base,Annotazione Dumitru Analogy,98,starting_label,cherry_picking,cherry picking
7dbb54e1e697d868,dumitru,Annotazione Dumitru Analogy,98,CQ1,na,na
7dbb54e1e697d868,dumitru,Annotazione Dumitru Analogy,98,CQ1.1,na,na
7dbb54e1e697d868,dumitru,Annotazione Dumitru Analogy,98,CQ2,na,na
7dbb54e1e697d868,dumitru,Annotazione Dumitru Analogy,98,CQ3,na,na
7dbb54e1e697d868,dumitru,Annotazione Dumitru Analogy,98,CQ4,na,na
7dbb54e1e697d868,dumitru,Annotazione Dumitru Analogy,98,scheme,none,NO
7dbb54e1e697d868,eleni,new_analogy,98,verdict,cherry_picking,cherry picking
7dbb54e1e697d868,enrico,new_analogy,98,scheme,none,NO
7dbb54e1e697d868,enrico,new_analogy,98,verdict,cherry_picking,cherry picking
7e064facc9dfb284,base,Annotazione Dumitru Expert Opin,94,starting_label,appeal_to_authority,appeal to authority
7e064facc9dfb284,dumitru,Annotazione Dumitru Expert Opin,94,CQ1,na,na
7e064facc9dfb284,dumitru,Annotazione Dumitru Expert Opin,94,CQ2,na,na
7e064facc9dfb284,dumitru,Annotazione Dumitru Expert Opin,94,CQ3,na,na
7e064facc9dfb284,dumitru,Annotazione Dumitru Expert Opin,94,CQ3.1,na,na
7e064facc9dfb284,dumitru,Annotazione Dumitru Expert Opin,94,CQ4,na,na
7e064facc9dfb284,dumitru,Annotazione Dumitru Expert Opin,94,CQ4.1,na,na
7e064facc9dfb284,dumitru,Annotazione Dumitru Expert Opin,94,scheme,none,NO
7e064facc9dfb284,eleni,new_expert_opinion,94,verdict,appeal_to_authority,appeal to authority
7e064facc9dfb284,enrico,new_expert_opinion,94,comment,è una domanda,è una domanda
7e064facc9dfb284,enrico,new_expert_opinion,94,scheme,none,NO
7e064facc9dfb284,enrico,new_expert_opinion,94,verdict,appeal_to_authority,appeal to authority
7e064facc9dfb284,unknown,new_expert_opinion,94,doubt,s,s
7e18840c836c0b62,enrico,Copia di new_ad_populum_Enrico,61,difficulty,3,3
7e18840c836c0b62,enrico,Copia di new_ad_populum_Enrico,61,scheme,popular_opinion,YES
7e18840c836c0b62,enrico,Copia di new_ad_populum_Enrico,61,verdict,good_argumentation,no fallacy
7e18840c836c0b62,enrico,new_ad_populum,61,scheme,popular_opinion,YES
7e7ede193e1df14d,enrico,Copia di new_ad_populum_Enrico,98,difficulty,1,1
7e7ede193e1df14d,enrico,Copia di new_ad_populum_Enrico,98,scheme,popular_opinion,YES
7e7ede193e1df14d,enrico,Copia di new_ad_populum_Enrico,98,verdict,ad_populum,ad populum
7e7ede193e1df14d,base,new_ad_populum,98,starting_label,ad_populum,ad populum
7e91f26938867c25,enrico,Copia di cause_to_effect_Enrico,61,scheme,example,Example
7e91f26938867c25,enrico,Copia di cause_to_effect_Enrico,61,verdict,hasty_generalization,Hasty generalization
7e91f26938867c25,base,cause_to_effect,61,starting_label,false_cause,false causality
7f28d7ccd6cb7c22,enrico,Copia di cause_to_effect_Enrico,4,difficulty,1,1
7f28d7ccd6cb7c22,enrico,Copia di cause_to_effect_Enrico,4,scheme,cause_to_effect,Cause to effect
7f28d7ccd6cb7c22,enrico,Copia di cause_to_effect_Enrico,4,verdict,good_argumentation,no fallacy
7f28d7ccd6cb7c22,enrico,cause_to_effect,4,scheme,cause_to_effect,YES
7f296bf939118e57,dumitru,Annotazione Dumitru Analogy,5,CQ1,yes,yes
7f296bf939118e57,dumitru,Annotazione Dumitru Analogy,5,CQ1.1,no,no
7f296bf939118e57,dumitru,Annotazione Dumitru Analogy,5,CQ2,yes,yes
7f296bf939118e57,dumitru,Annotazione Dumitru Analogy,5,CQ3,yes,yes
7f296bf939118e57,dumitru,Annotazione Dumitru Analogy,5,CQ4,yes,yes
7f296bf939118e57,dumitru,Annotazione Dumitru Analogy,5,scheme,analogy,YES
7f296bf939118e57,dumitru,Annotazione Dumitru Analogy,5,uncertainty,CQ1:AMB;CQ4:SUBJ,CQ1:AMB;CQ4:SUBJ
7f296bf939118e57,dumitru,Annotazione Dumitru Analogy,5,verdict,weak_analogy,Weak Analogy
7f296bf939118e57,eleni,new_analogy,23,comment,Comparing murder (crime) to death penalty,Comparing murder (crime) to death penalty
7f296bf939118e57,eleni,new_analogy,23,scheme,analogy,YES
7f296bf939118e57,eleni,new_analogy,23,verdict,any_fallacy,YES
7f296bf939118e57,enrico,new_analogy,23,scheme,analogy,YES
7f296bf939118e57,enrico,new_analogy,23,verdict,weak_analogy,weak analogy
7f54da9a5587e68d,enrico,Copia di example_final_Enrico,71,difficulty,2,2
7f54da9a5587e68d,enrico,Copia di example_final_Enrico,71,scheme,example,YES
7f54da9a5587e68d,enrico,Copia di example_final_Enrico,71,verdict,good_argumentation,no fallacy
7f6e726816c24e73,enrico,ad hominem,21,scheme,ad_hominem,Ad Hominem
7f6e726816c24e73,enrico,ad hominem,21,verdict,ad_hominem_guilt_by_association,Guilt by Association
7f77911577d51306,base,Slippery slope,84,starting_label,slippery_slope,slippery slope
7f7f964c3c8d6a6d,enrico,Copia di hasty_generalization_E,40,comment,EXPERT OPINION ?,EXPERT OPINION ?
7f7f964c3c8d6a6d,enrico,Copia di hasty_generalization_E,40,scheme,expert_opinion,Expert opinion
7f7f964c3c8d6a6d,enrico,Copia di hasty_generalization_E,40,verdict,irrelevant_authority,irrelevant authority
7f7f964c3c8d6a6d,base,hasty_generalization,40,starting_label,hasty_generalization,hasty generalization
7fc69b6870ab2cfb,base,Slippery slope,65,starting_label,slippery_slope,slippery slope
80c79f0daa954d98,enrico,Copia di example_final_Enrico,27,comment,conclusione non chiara,conclusione non chiara
80c79f0daa954d98,enrico,Copia di example_final_Enrico,27,scheme,example,YES
80c79f0daa954d98,enrico,Copia di example_final_Enrico,27,verdict,idk,?
